review_body,product_category
Cet article n est pas arrivée à destination .,book
Je n’ai toujours pas reçu mon article,beauty
J'ai réinitialisé 12 fois mais rien à faire elle ne se connecte pas et le volet était déjà ouvert et ne se ferme plus,home_improvement
"Mal écrit, énormément de fautes inacceptables, violence gratuite à toutes les pages. Nul nul nul impossible d'aller au bout. Je ne comprends même pas qu'il soit publié.",digital_ebook_purchase
Complètement inutile et inefficace pour les sangliers car fait très peu de bruit ! d'ailleurs ils ont fait 1 trou juste à coté !! Bien dommage car il aurait été parfait pour moi ! Système de sonorité à revoir !,industrial_supplies
La machine set bien mais il manque la pince de 8mm et je ne vois pas comment l'avoir a part ...,home_improvement
article jamais reçu . marqué livré. mais je n ai pas l article . comment faire une réclamation ?,book
Jeux remplis de bugs !! Nullissime !!,video_games
"Grosse merde jamais livré, probablement jamais envoyé. C'est lamentable. Je vais écrire des mots puisqu'il en faut un minimum. Allez encore un !",camera
la taille du verre trempé ne correspond pas a la taille de l'écran. dommage !,wireless
produit coûteux et publicité trompeuse. Il n'y a pas de lot e est très cher.,baby_product
Bonjour pas vraiment écran en verre trempé application très difficile plein de bulles sur l'écran j'ai utilisé mes 2 films et le résultat est médiocre,wireless
"très déçue, le produit est conforme aux images et est très joli visuellement, mais malheureusement, ils se décollent après peu de temps.",home
je n'ai jamais recu le produit cela fait plus d'un mois,home_improvement
Ne transfert absolument pas !!!!! Vraiment déçue au prix du produit !,office_product
"inadapté pour un écran iphone 6s , retour effectué très facilement , article pris en charge dans ma boite aux lettres . je ne peux pas conséquent évaluer les fonctionnalités de ce verre de protection.",wireless
Le produit est tel la photo mais ne brille pas comme promis sur la description!,sports
Je n’ai pas pu essayer le produit car il est arrivé chez moi en miettes... pas assez bien emballé. Dommage,beauty
sur les trois bouteilles il y en a 1 de cassée et j'avais demandé que de la grenade la j'ai eu grenade raisin,grocery
"Valise d'un bel effet, mais la poignée est inutilisable : coincée !! Si c'est réparable, il faut déchirer la doublure.... Dommage !!!!",luggage
Bonjour Toujours pas reçu ! Fausse déclaration du transporteur Requête déposée sur le site de colis privée et pas de retour à ce jour.,video_games
"Après 1 mois d utilisation elle ne fonctionne plus, 2 des boutons ne marchent pas....",watch
Il est arrivé cassé et/ou décollé !,pc
"Suite à la livraison, le produit etait stocké dans le garage Nous avons déballé le produit et emmener dans la salle de bain Nous avons lever la paroi et a littéralement exploser dans nos mains, cela n'est jamais arrivé en 15 ans d'experience",home_improvement
Mauvaise qualité après 2 charges la batterie est hs elle ne charge plus- le voyant chauffe s allume sur le chargeur dewalt--testé sur un autre chargeur c est identique,home_improvement
Je n’ai jamais reçu mon étagère...,home
Un magnifique Oracle facile d'utilisation des photos superbes pour une bonne interprétation et donner toutes les indications,book
Nul ! Écran de protection inadapté à mes iPad mini 2 et 3. Les trous ne tombent pas en face et l’ecran n’est pas suffisamment haut !,electronics
"Très bon produit.Par contre, la livraison zéro!!! Le produit n'est pas livré à la date indiquée et livré à la mauvaise adresse!!! Heureusement, je connais ces gens.",wireless
"1 étoile car colis non reçu... je suis sûre que le contenu du coffret est super mais malgré mon appel, Amazon ne me recontacte pas pour le suivi de la recherche... Que faire?",other
"Très mauvaise, j'ai déjà signalé que cet article, bienvenu pour les réparations de tuyaux extensibles, est totalement inefficace. La bague sensée sertir la gaine extérieure ne peut accueillir celle-ci, la cote est trop juste et l'espace nécessaire à l'insertion de la gaine inexistante, Bien imaginé, cet article a été malheureusement très mal réalisé au final. A revoir.",lawn_and_garden
Je n'ai pas reçu le produit. Ou est t'il j'ai envoyé un message au vendeur mais pas de réponse. Merci,drugstore
"Nous avons acheté ce tableau, made in France, à Noël dernier et je tiens à mettre en garde les futurs acheteur sur ce produit de mauvaise (voir très mauvaise) qualité. En effet la craie peine à s'effacer même avec une brosse spéciale donc difficile pour un enfant à moins d'utiliser de l'eau mais impossible de re- dessiner,écrire,gribouiller en suivant...ensuite la partie avec un stylo effaçable, il n'y a que 2 pauvres petit côté du tableau prévu à cet effet et même la dessus impossible d'effacer le crayon sans utiliser de l'eau. Les vignettes autocollantes sont statiques donc accroche une fois sur deux à la première utilisation et ne penser pas les utiliser éternellement. Je suis assistante maternelle, je pensais que cela pourrait servir à tous mes petits mais le seul endroit où il mérite d'aller c'est à la poubelle mais vu que je n'aime pas faire d'achat inutile nous allons essayer de le repeindre avec de la peinture ardoise ainsi que de coller du papier pour la partie tableau blanc.",toy
colis jamais arrivé !,electronics
"Après 1 mois et demi d'utilisation, un câble ne fonctionne déjà plus...",wireless
Je suis très déçue. J ai ouvert le carton et l'œuf sans etiquette et ouvert d un côté.biensur la veille d anniversaire de ma fille j ai pas pu le rendre si non j aurais pas de cadeau pour elle.pas très sérieux de la part d amazon.,toy
Très déçue ! Le verre n'a pas un aspect de verre et il est très épais ce qui enlève énormément de sensation au tactile. Je crois que je vais déjà m'en séparer car il faut forcer sur les touches pour écrire. Dommage...,wireless
"Materiel arrivé en retard, tordu et donc vraiment pas équilibré, la boite dans laquelle était placée la toupie m'a été livré avec des impacts.",wireless
"Très peut résistante, ce déchire au premier coup de vent",home
Me fait 3 bandes noires horizontales à chaque impression. Je vais essayer de le démonter pour nettoyer le tambour.,office_product
"Je n'ai pas reçu cet article pourtant payé et débité de mon compte. Le suivi dit ""Le colis a été laissé dans la boîte aux lettres"" et il n'y a rien. Sur 3 articles commandés ce jour, seulement 1 a été réellement mis dans ma boîte aux lettres et les 2 autres ont disparu. J'exige un remboursement car j'ai commandé cet article pour l'anniversaire de mon neveu et j'ai du faire un achat en magasin pour compenser cette arnaque.",kitchen
Je devais recevoir ma montre vendredi j’ai jamais rien reçu j’espère L’avoir cette semaine ou si non je veux qu’on me rembourse !!!,pet_products
"Bonjour Livraison non conforme, manque le bracelet à la livraison. Rien a dire sur le reste des produits, mais cela reste très artisanale.",wireless
Très très déçue car une des cartouches à comme exploser dans la machine me salissant tu j'ai bien cru que je perdais mon imprimante et au final j'ai racheté des cartouches originales de la marque Canon et tout est rentré dans l'ordre et merci Amazon qui m'a remboursé,office_product
Cassé des la première utilisation,wireless
"Je n'ai jamais recu ce produit, un mail fait au vendeur sans réponse, cela fait la deuxième fois que je commande , la première fois on me rembourse car manque de stock , cette fois pas de nouvelle ,je ne peux donc pas evaluer !",beauty
Une des bouteilles s’est vidée dans le carton. Je suis dégoûtée ! J’ai envoyé un mail et personne ne me répond.,beauty
"En voyant tout les commantaires positifs, j'ai passé commande les yeux fermés. C'etait pour un cadeau d'anniversaire. Je n'ai malheureusement jamais reçu le colis. Et après plusieurs mail envoyé au vendeur, je n'ai jamais eu de réponse de sa part. Vraiment déçu..",toy
"Que dire de plus que aussitôt reçu, renvoyé; c'est dommage ! le port RJ45 ne fonctionne pas sur celui que j'ai reçu",pc
Je déconseilles car le produit n’est pas solide au bout de 5 sortie les roue sont voilée alors que je prend les pistes cyclable sur paris . Le service après vente n’est d’aucune utilité,sports
Le vendeur ne respecte pas le délai de livraison,sports
Suite à au vol de ce produit sur mon véhicule,automotive
Produit jamais reçu!!!!et pourtant bien payé!!!,home
Bonjour Les embouts des fiches se dessertie de leur support 6 sur 20 se sont dessertie donc 2 son rester dans l ampli lorsque que j ai voulu les déconnecter de l ampli il ma fallu 2 heures pour extraire les 2 embouts de l ampli . Je déconseille l achat de se fiche bananes car cher pour pour un produit de mauvaise qualité. Cordialement,sports
Après 2 tentatives article jamais arrivé,home_improvement
Haï reçu cette montre disons très joli mais c'est tt . Elle n'a pas fonctionné. J'ai pris contact avec le vendeur qui m'a proposé de m'en renvoyer une . Je l'ai reçu 2j après donc très rapide. Sauf que là encore problème.... Elle s allume par intermittence elle se connecte puis se déconnecte l instant d après bref très insatisfaite par ce produit. Je viens de demander un remboursement. J espère que le vendeur sera aussi compréhensif que pour le renvoie de la 2e montre et que j aurai mon remboursement. Sachant que c'était le cadeau d anniversaire de mon fils........,sports
"Pour un enfant, cependant impossible de jouer avec, pas de son, je l'ai mis directement à la poubelle",toy
"Bonjour, J'ai demandé la mise en œuvre de la garantie de ce téléphone, je n'ai aucune réponse. Il n'y a même pas de facture disponible sur mon compte. J'espère que ce message me permettra d'être écouté.",wireless
Pas top du tout le tactile ne fonctionne pas. Pour ma part déçu.,wireless
"Je n’ai jamais reçu l’article ! Mauvais ! Ne commander pas vous ne recevez pas l’article , et pas de réponse du vendeur",wireless
"JE N'AI JAMAIS RECU LE COLIS, J'AI CONTACTE LE VENDEUR QUI M'A DIT QUE POUR EUX C'ETAIT LIVRE. ST CHRISTOPHE M'A PRESENTE UN RECU AVEC UNE SIGNATURE INCONNUE ET MON NOM MAL ECRIT MAIS EUX S'EN FICHE. HEUREUSEMENT AMAZONE M'A REMBOURSE. ATTENTION ATTENTION !!!!!",home
Zéro résultat Blabla.,lawn_and_garden
J'ai beau prendre mon temps pour zoomer l image est très floue. Sur toute la plage de zoom un seul grossissement fonctionne... Quand je zoom un peu plus on ne voit rien du tout,industrial_supplies
Pas du tout pratique Obligé d’utiliser les 2 mains pour ouvrir et fermer Fermeture difficile,baby_product
J'ai pas été livré. Le livreur a validé que j'ai été livré c'est faut j'ai pas vu le moindre livreur chez moi....,beauty
"Je n'ai jamais reçu ma commande (ça fait un mois et demi que je l'attends ) d'ailleurs dans le suivi de ma commande, il n'a jamais été dit que je l'ai reçu. J'ai envoyé un message au vendeur sans réponse. En revanche, j'ai bel et bien été facturé ! Merci de me rembourser, ou de me renvoyer dans les plus bref délais ma commande.",home
"des le premier jour la coque s'est abîmé, tres mauvaise qualité",pc
C’est cassé au bout de 2 jours sans que le téléphone ait pris un choc,pc
Table basse tres jolie mais de mauvaise qualité jai du la collé pour qu elle tienne .Je vais devoir acheter une autre table basse.,furniture
"J’ai reçu avec un problème, lu tuyau en plastique est malheureusement percé",pet_products
"Très très très très déçue de notre achat.... La marchandise est peut être conforme.... On peut pas le savoir puisque le colis n'est toujours pas arrivée. À l'achat on m'a annoncé le 6 avril, sur mon compte client c'est toujours repoussé. Je me demande si je vais le recevoir un jour",baby_product
Très mauvaise qualité. Il est vraiment dommage qu’un produit aussi bas de gamme soit associé à un icône de la chanson. A revoir.,apparel
je m'attendais a recevoir un ensemble.... au vu de la photo. je n'ai qu'un bas trop grand... car M enfant n'est pas M adulte comme convenu mon fils est déçu.... et moi aussi....,sports
"J'ai reçu ce produit dans un état déplorable : - 3 angles sur 8 sont enfoncés - 1 tiroir est fendu - Les 4 montants de la façade avant sont décollés et/ou cassés Lors de la livraison, le colis était intact et l'objet bien protégé. Cela veut dire que ce produit a été envoyé en l'état... Le manque de rigueur et de professionnalisme de la part de SoBuy est tout simplement scandaleux !!!",home
Le plat était cassé quand j'ai ouvert le colis. Merci de me renvoyer un colis.,home
"Malheureusement le collier a cassé en le mettant, la soudure qui relie la chaîne à l'anneau est trop fine par rapport au poids de l'ensemble. Sinon pour le prix, on en a pour son argent.",jewelry
"7 jours ... ils tenus 7 jours , jamais tomber ni jouer au sous marins ce portable a poutant rendu l’âme après 7 jour d'utilisation .. passez votre chemin ce truc ne vaut rien !",wireless
"Pourtant c'est le bonne fréquence, mais impossible de copier la clé d'origine.",electronics
Ne sautent pas!!! Déçue,toy
"Bote abîmée et ouverte, pas de mode d’emploi Reconditionné ????? À évite",beauty
"Beaucoup trop fragile. J'en ai déjà cassé un en débalant le paquet. Je ne conseille pas cette article, je regrette mon achat.",kitchen
Produit reçu ds un mauvaise état. Tout plier. Très déçue,sports
"Mise en route très difficile, ou bien le produit est en panne ? Bref une perte de temps pour tenter d utiliser des étiquettes....",office_product
Il aurait déjà fallu que je reçois le lustre. Il est jamais arrivé chez moi 😏.,home
Attention !!! il s'agit simplement du boitier métallique mais ce n'est pas un disque dur ...,pc
Article jamais reçu mais mon paiement a été encaissé . Cela fait pratiquement un an !,book
"Elle n'est toujours pas chargée après 3h00 sur secteur. Mauvaise finition, probablement pas étanche.",wireless
"Plus d'1 mois après avoir commandé toujours rien reçu. Un conseil... évitez ce vendeur. Toutes les semaines, c est mails et personne ne daigne repondre. Fuyez!!!",furniture
"très déçu, noircit au bout de 24h",jewelry
Fiche usb c se déconnecte a chaque fois,wireless
Pas de câble dans le colis J ai eu uniquement la housse... J’en avais besoin en urgence.. Merci de me contacter Cordialement,electronics
Je voulais coller des fils de prises sous un meuble .. ça a tenu deux jours ..,home_improvement
Vraiment trop petit et le réservoir n'est même pas solidaire de la base. Du coup ma tortue a tout fait tomber et l'eau s'est répandu...Je ne recommande pas.,pet_products
Livraison incomplète 2 boites sur 3,drugstore
Le cordon chargeur s’est rompu ! Voir photo,home
"Bonjour, le colis que j’ai commandé ne m’a jamais été livré alors qu’il apparaît comme livré ds mes commandes. Comment puis-je savoir où se trouve le produit ?",wireless
"très decue, la description au moment de l achat ne correspondait a l article ( lumière avant et bande reflechissantes manquantes) de plus , gros problème de batterie:alors qu elle venait d être chargée a fond, elle n a tenu que 3km sur du plat",sports
Très mauvaise qualité sonore. Le son est très faible et de moins bonne qualité qu'avec d'autres adaptateurs. À éviter !,electronics
"Extrêmement déçue ! J'ai mis une étoile parce que c'est obligé pour pouvoir laisser un comentaire . Je l'ai acheté pour mon fils, elle a fonctionné 15 jours. Incroyable ! Je regrette sincèrement cet achat. Elle va partir à la poubelle, Je dois en commander une autre. Même si elle n'est pas chère, c'est une honte. Je préfère y mettre un peu plus et avoir de la meilleure qualité. Un conseil : n'achetez pas !",home
"!!! Colis jamais reçu !!!! Très très déçue , de l'argent perdu . Des messages envoyés au vendeur pas de remboursement etc 👎👎👎👎",apparel
Je ne peux pas mettre zéro etoile sinon je l'aurais fait. Je n'ai jamais reçu cet article et malgré les réclamations faites auprès du vendeur et d'Amazon je n'ai aucune reponse... Certes le prix n'est pas excessif mais un remboursement serait la moindre des choses.,home_improvement
Produit qui ne marche pas complètement déçu Je ne recommande pas du tout c'est le pire achat que j'ai fait,musical_instruments
Mauvaise qualité la couleur ce dégrade déjà au 1er lavage je déconseille,home
Au début ca cuisait très bien les aliments légumes protéine poisson puis au bout de 3mois d utilisation quotidienne ne fonctionne plus très bien les aliments crus l eau qui coule de l autre côté c est une déception totale vraiment pour le prix c nul je suis ds l obligation d en changer c honteux,baby_product
"alors qu'il y avait quelqu'un à la maison, la livraison n'a pas été effectuée mais remise au point relais.",lawn_and_garden
Article non reçu. la poste n'a pas laissé de papier dans la boite a lettre . je fais comment?,wireless
même pas adapte pour mon a5 quel merde autant aller en grande surface on va gagnée en tarif et rapidité,wireless
Je ne recommande pas c’est une arnaque reçu une première fois la batterie au bout de deux jours elle donnait plus rien j’ecris au vendeur qui me renvoie une batterie mais pk plus la même et celle ci aujourd’hui a explosé et m’a rendu hs mon mac book pro qui paye ????? Je dois maintenant racheter un mac qui paye ??? J’espere Que le vendeur va faire un effort car là je ne laisse pas passer,electronics
"Manque de chance sûrement, le mien ne s'allume pas. J'ai pourtant mis de toutes nouvelles piles mais rien a faire.",luggage
"Triste expérience , ces cartouches ont bloqués le chariot ..beaucoup de patience pour arriver a un déblocage et pour constater que la cartouche noire avait couler dans mon imprimante . Essaie avec la deuxième cartouche noire puisque lors de l'achat j'ai reçu 2 jeux , résultat idem l'impression ne tient pas compte de la couleur noire . Très déçue , mauvais achat , cartouche qui endommage les appareils !",office_product
teste depuis 1 mois aucun résultat visible,drugstore
J ai jamais reçu ce produit pourtant j'ai fais ma commande depuis des mois,kitchen
Recharge batterie APN et smartphone mais pas possible en même temps,home_improvement
"Je suis fort déçu de mon achat , ce pendentif fait vraiment pas beau et en plus à un aspect plastic très déplaisant , je suis déçu de mon achat et je ne recommande pas ce produit .",jewelry
Ce coussin genoux est tres tres dure donc ça fait mal entre les genoux. Non conforme,home
Qualité très mauvaise. Canape beaucoup trop petit. On a l'impression qu'il se casse lorsqu'on s'assoit dessus. J'ai demandé remboursement et un livreur est venu le chercher gratuitement. Très bon service client. Bref mes potes l'appelaient déjà le canape-barbie,furniture
"J'ai commandé ces écouteurs pour les utiliser sur un discman Sony. A l'écoute, je n'entends que partiellement mes disques ; par exemple je peux avoir une invasion de guitare , pas de basse, une voix hyper lointaine, Une batterie entendue seulement à certains moments.... J'ai bien vu que sur l'annonce il n'est pas évoqué l'utilisation avec un discman , néanmoins il n'y a pas si longtemps tous les écouteurs du marché faisaient je crois l'affaire ...Bref, ici, ce produit ne convient pas du tout.",electronics
"Le matériel semblait de bonne qualité, mais malheureusement elle n'a jamais fonctionnée. Point positif, carte sd de marque sandisk. Dommage",electronics
Ce produit est une grosse blague ! C'est du plastique ! Ça vaut même pas 10€ c'est du vol et de la publicité mensongère !,toy
"Malheureusement le carton est arrivé endommagé sur un côté, et à l'ouverture la chaise était cassée du même côté. Je ne l'ai donc pas sortie de son emballage. Le produit m'a été remboursé, j'aurai préféré qu'il arrive en état d'utilisation. Des commentaires clients ont signalé le même désagrément : 2 chaises commandées arrivées cassées, expédition par le vendeur de deux autres chaises dont 1 arrivée cassée... Conclusion : les conditions d'expédition sont à revoir dans l'intérêt de tous, clients et vendeurs. - Il conviendrait d'apposer la mention ""fragile"" sur le colis - il faudrait envisager d' insérer des protections à l'intérieur du carton pour amortir les chocs éventuels - il faudrait que les expéditeurs soient plus sérieux et précautionneux concernant la manipulation des colis Bien cordialement, A.M",home
"N'achetez surtout pas cette cuisine, ou devrais je dire cette mini-cuisine. Elle est tout petite et de mauvaise qualité globale.",toy
"Article arrivé bien emballé mais hors d'usage , résistance cassée, ne peut fonctionner. Article invendable, Article à retourner avec remboursement.",industrial_supplies
Zero! je n'ai jamais reçue le produit. (Fin octobre). Pas de réponse du vendeur. ! ! ! ! ! !,beauty
Ma lumière a fonctionner 1h Je les recharger toutes une nuit. Et le lendemain ne fonctionnait plus. C est la deuxième lumière qui me fait ça. Un geste commercial serait apprécié.,home_improvement
"Ne marche plus apres a peine 1 mois d'utilisation. Avant cela, lorsque l'Iphone etait en charge, il etait impossible de l'utiliser avec ce chargeur (ecran tactile hors de fonction)",wireless
Cassé au bout de 3 utilisations.(en utilisant la fonction sorbet). N'a pas supporte les fruits congelés apparemment. Un comble pour un extracteur vendu avec une fonction sorbetière.,kitchen
"Nous avons commandé ces bracelets pour l’anniversaire de notre fils de 8 ans,pour faire des pochettes surprises ,il manquait 4 bracelets à la réception..pas de geste de la part d'Amazon Et aucun retour après réclamation auprès du vendeur..très déçu..",toy
"Suis très déçue de ce jeu de cartomancie. Il est insipide et les explications ne sont pas claires et énigmatiques. Comme je l'avais déballé, je n'ai pas pu le retourner donc je vais l'offrir à quelqu'un ...",book
"Aucun ne correspond pour la portière de mon VW EOS, les outils, je les trouve trop souples",automotive
Bonjour Impossible de faire sortir la colle malgré l'agrandissement maximum de la sortie du tube avec une tige d'un diamètre de 8 m/m. Même problème avec le deuxième tube. C'est se qui se passe avec un tube de dissolution trop ancien pour réparer les chambres à air. Comment je fais pour la garantie ??? Lionel,lawn_and_garden
je n'ai jamais commande ce produit car je ne suis pas client amazon prime et c'est un envoi avec amazon prime exclusivement .il s'agit d'une erreur de votre part merci de me rembourser cet article,home
"passe de 30% à 2%, inutilisable",pc
Bonne finition mais défectueux au bout d'1 mois,electronics
"J'avais passé une commande avec cet article et un autre article vendeur tiers. Bien reçu l'autre article mais pas celui-là dont j'avais vraiment besoin. Que peut faire Amazon car sur l'aide, on boucle sans pouvoir faire de réclamation puisque ce n'est pas un vendeur tiers!",musical_instruments
Très mauvaise qualité pour une grande marque. Très déçu.,sports
"Reçu le samedi ouverte le lundi en les ouvrant elle était toutes éventré. Pouvez vous m'expliquer la raison? Très grande déception, nous n'avons pas su les utilisé ...",toy
bien-sûr ils ont confondu le squelette et le panda du coup je me retrouve avec le mauvais produit,apparel
"Produits de mauvaise conception, facile à installer, mais impossible à enlever, je déconseille fortement, fonctionne moyennement, très déçu de cette achat. Pour la domotique lumières je conseil Legrand qui est plus chère certe mais beaucoup plus qualitatif et efficace.",home_improvement
Je suis très déçue de la qualité du produit pour le prix ... et de la rouille se trouve sur les grilles...,pet_products
"Nous ne savons pas dans quelle boîte aux lettres, le produit a été laissé, donc nous ne pouvons pas évalué.",home
Avis sur COUNTRY CLUB vendeur. Fuyez ce vendeur. Article jamais reçu. C'est un escroc... Aucune reponse malgré mes nombreuses relances. Heureusement Amazon rembourse...,home
"Quel déception sur le long terme !!!! Acheté il y a presque 1 an en partie pour les avis plutôt positif et le prix ! Sur le moment très contente en le recevant mais quel ne fut pas ma déception seulement quelques mois plus tard quand un creux a commencé à se former au centre du matelas ! Mon conjoint et moi sommes collés l'un à l'autre au centre de ce creux, dos tordu, mauvais sommeil, nous envisageons sérieusement d'acheter un autre matelas seulement quelques mois après avoir acheté celui-ci car nous dormons franchement mal !! Très déçu !",furniture
Article reçu avec la poignet cassée et le crochet de fermeture de mallette également. déçu de cet envoi. Cdlt d,toy
Produit indiqué comme ayant été livré et en fait pas reçu.,home
Les cordes étaient déjà abîmées à la réception du colis...,toy
L'article n'est toujours pas livré. Nous sommes en attente d'une livraison qui tarde. Arrivera T elle ??? Bientôt je l'espère,home
Pour l'instant et plusieurs reprises. Il ne fonctionne toujours pas.,pc
Produit acheté il y a 10 jours déjà et pas de livraison ! Pas de réponse du vendeur non plus ! Déçue,drugstore
Produit reçu casser pour le micro-onde. J'ai demander l'échange et pareille pour le deuxième. Je pense que fait un défauts du produit.,toy
"Casquette de très mauvaise qualité, coutures approximatives, blason grossier, aucune étiquette comportant les mention obligatoires pour le commerce sur le territoire français : donc produit ne respectant pas les normes et donc théoriquement interdit à la vente sur le marché français.",apparel
Je n'ai pas aimé ne pas avoir reçu mon colis dans les temps.,shoes
"Ce Hub rend une vidéo trés mauvaise (HDMI et VGA) De plus, il n'est pas compatible avec Samsung DEX",pc
La batterie est trop grande de quelques millimètre. Elle ne peut pas être mis dans le portable,wireless
PRODUITS NON LIVRÉ 8 Jours de retard Problème avec livraison sensés être livrée Très bon produit fonctionne avec mon Aquarium très rapide les effet sur mes poissons,pet_products
"Loupe binoculaire pas efficace, pas réglable",home_improvement
C'est un faux parfum,beauty
J'ai toujours pas reçu mon colis,pc
La protection ne couvre pas tout l'écran. De plus une bande de 0.4 mm fait le tour de l'écran comme une bulle,wireless
Je possède d'autres disques de cette marque et je n'ai jamais eu de problème. Mais les deux derniers sont inutilisables. Défaut de fabrication ou baisse de qualité ?,pc
"Produit reçu boîte endommagé Je déconseille fortement pour les raccords de frein auto ,le résultat est plus que décevant J’ai racheté un produit de bien meilleur qualité",automotive
"Je suis un spécialiste connu du digital, et je fais des présentations en public sur mon livre et mes travaux. J'ai été blessé légèrement à la main et au visage par l'explosion du transfo fourni. Tout le monde a été plongé dans le noir au moment de la détonation. Le téléphone est bien entendu HS aussi. Difficile de faire pire publicité pour Honor et Huawei.",wireless
"La brosse à dents est tombée en panne. C’est la deuxième que j'achète et la deuxième qui tombe en panne. Bien dommage car ses prestations sont idéales : ne prend pas de place car ne repose pas sur un secteur encombrant, est douce, le timer permet de savoir combien de temps on reste sur une zone. Je souhaite un dédommagement",drugstore
Bonjour Très mauvais produit. Plusieurs petits trous apparaissent. Je déconseille cet achat,lawn_and_garden
"Très décevant, le livre est en anglais!!! Il ne me semble pas que c'était prévu à la commande. Mon fils l'attendait avec impatiente,mais quelle déception pour lui dès la première page quand il a vue que ce n'était pas en français. Il me le faut en francais.",book
Cette batterie tiens moins bien la charge que celle d'origine qui dans mon cas est très fatiguée. Vu que je l'ai déballée et testée quelques jours je ne peu pas la renvoyer mais je considère que cette batterie est une perte de temps et d'argent.,video_games
"aspire peu, pas efficace du tout la batterie ne tient pas longtemps",kitchen
Trop léger pour être pratique,home
"Le produit a cassé directement le de son installation. La fixation entre le panneau en plastique et la lumière est trop peu résistant De plus la lumière est très basse, et diminue en intensité de jours en jours, alors oui je vis en Belgique, mais nous avons du soleil un peu derrière les nuages !",home_improvement
"Quand je pose la montre sur le support, la montre affiche ""le chargeur n'a pas assez de puissance"", mais quand j'utilise le même adaptateur avec le cable d'origine, la montre se charge normalement. Je ne comprends pas, car ce support semble n'être rien de plus qu'un câble monté sur un support.",wireless
Bonjour il me manque des pièce,toy
Commandé 2 fois et retourné 2 fois car à chaque fois arrivé abîmé,book
e n ai pas reçus cette dies merci de faire le nécessaires j en est besoin dans 2 jours merci beaucoup,home
Attention c est une arnaque le téléphone ne sera jamais envoyé il y a énormément de réclamation en cours. Le vendeur ne répond pas aux messages et vous débite le compte tout de suite.,wireless
Je n ai pas reçu l article.je suis déçu je suis nouveau chez Amazone mais je vais arrêter je n ai pas confiance,wireless
REGRETTE MON ACHAT QUI ÉTAIT UN CADEAU D'ANNIVERSAIRE,luggage
Verre trempé pas assez large et coque qui protège pas assez le bord de l'écran. Le verre se casse très facilement. Je ne recommande pas ce produit.,wireless
J’ai commandé ce costume pour un événement costumé du lycée de ma fille. J’ai reçu une taille L hier alors que j’avais demandé une taille M. La fête a lieu demain. Costume inutilisable! Merci!,sports
Je n'ai jamais recu le produit!!!!!!!! C'est quoi ce délire ?? Oû est le produit que jai acheté?,beauty
Produit inutile j’ai un gros doute que ça filtre quoique ce soit!!!! L’eau était colorée en marron surtt à chaque ouverture d’eau après ça s’estomper ( pourtant bien j’ai bien respecté les consignes d’utilisation à la lettre) . De l’argent jeté par les fenêtres,home_improvement
La colle ne tiens pas dès le premier lavage,industrial_supplies
Taille intérieure beaucoup trop petite pour y placer un HONOR 8 et une batterie de secours petit format!!! dommage. Article renvoyé :-(,sports
La puissance de l'éclairage est vraiment très faible. On ne voit pas grand chose.,home
"C'est ""petit"" de faire des économies en livrant un produit avec un fil d'alimentation très court, de longueur diminuée de moitié. Je ne recommande pas",pc
Sur le suivi colis il est indiqué que le colis est livré depuis le 10 Janvier. Or nous ne l'avons pas reçu à ce jour (21 Janvier). Il nous est donc impossible d'écrire un commentaire sur le produit.,wireless
"Notice en Anglais et Allemand, l'anglais je connais, mais malheureusement, c'est incompréhensible, la 1ère étape est répétées 2 fois et on voit clairement une différence entre l'anglais et l'allemand où l'un dit appuyer sur ""Light + Light"" et l'autre dit "" Light + Alarm"" , la télécommande possède 3 boutons : faut-il considérer le bouton rouge représentant une cloche qui sonne comme le bouton Alarme ? puisque le bouton noté Alarm est en fait marqué ""Alarm Light"" ... incompréhensible. Comme dit précédemment, pas moyen de la faire fonctionner dans le jour ... elle a sonné une fois quand je l'ai retourné puis remis à la lumière et je ne sais pas pourquoi ... Aucune façon de savoir si elle est enclenchée ou pas, et ça, c'est impardonnable, c'est tout de même le béaba pour une alarme .... à fuir et retour à l'envoyeur",home_improvement
"La languette qui doit pousser ou tirer le fer est tellement petite qu'aucun réglage n'est possible. Elle ne pénètre même pas dans le fer. Résultat : totalement inutilisable, article retourné.",home_improvement
Cet étui de liseuse ne correspond pas à la liseuse Kindle pourtant antérieure à 2018. Comment être sûre d'avoir le bon modèle ?,other
"ce sécateur arrache les branches plutôt que les couper ! endurance insuffisante, les pignons sont détruits dans le mécanisme au bout de 2 séances d'élagage !!! à fuir !",lawn_and_garden
"Reçu le colis mais incomplet puisqu'il manque le saupoudreur, le produit pas encore testé",home
"Après avoir gonflé (un adulte et non un enfant) 6 ballons, ils ont tous éclaté lors de la création des animaux. Mauvaise qualité des ballons! Inutilisable!",toy
Le produit ne fonctionne plus,home
Jamais reçu !!!!!!!!!!!!!!!!,automotive
Jamais reçu .jamais répondu a mes messages et jamais remboursé.,home
dégage une forte odeur de plastique impossible de le laisser à l'intérieur de la maison.,toy
ne fonctionne pas.non programmable,home_improvement
Je suis déçu car il ne tiens pas beaucoup sur ongle. Je ne le recommande pas car ne correspond pas a mes attentes,beauty
"Très déçue le produit qui devait arriver avant Noël au final m’a été livré le 8 janvier , et l’emballage était en mauvais état Le produit ne fonctionne même pas à l’arrivé ,",home
j'ai commande pour mon petit fils ce jouet et vous avez livré le camion de pompier a la place !!,toy
